size,distance_to_center,age,price
2083,20.04,39,260023
1074,4.92,10,300884
1906,8.12,58,212135
1474,7.13,34,271799
853,3.28,15,220428
1304,10.4,48,191509
1713,2.73,35,315874
1891,12.65,56,274087
1399,3.28,46,193216
2731,3.54,52,351993
2214,2.31,32,401298
1335,2.59,31,304187
1998,3.67,45,323987
3208,0.9,6,506873
3242,4.21,3,548012
905,3.47,59,203177
1021,8.61,54,270802
2681,6.66,57,327354
969,3.02,3,302262
872,3.59,16,144292
1218,4.2,54,173978
1751,14.02,5,245815
1420,2.79,27,335085
1141,2.99,20,212164
1130,2.25,52,289869
1113,1.76,31,303141
1041,6.14,17,288278
3687,5.71,31,446291
1667,12.16,6,171287
2110,10.27,43,213957
1217,26.52,37,209341
1374,4.7,36,288079
1112,4.13,26,274236
512,1.99,17,226412
853,8.07,3,235492
717,5.38,56,139795
601,7.81,24,277886
917,2.23,29,271825
2514,6.34,22,369874
1454,5.72,59,292318
2480,5.46,47,358617
1744,3.07,5,261197
2024,11.39,36,267971
1032,20.81,29,288954
1825,2.28,47,371008
1981,8.2,59,291537
1175,0.66,44,364732
1851,7.91,51,284434
1856,1.34,30,324081
1188,3.43,22,297725
944,1.98,38,222212
921,4.26,44,196533
1532,8.91,13,329054
1687,1.35,30,257755
1078,3.85,6,258445
1496,3.46,12,316369
1859,14.98,52,280911
1895,6.7,8,333166
2753,2.17,48,460796
2467,3.56,22,336377
991,14.72,39,195081
2902,8.17,54,472675
1197,2.6,46,327272
2248,4.11,49,370225
1521,4.2,15,225817
1255,3.4,21,306670
718,1.5,43,236444
1382,3.08,46,211660
793,13.1,47,168433
2179,3.79,44,327229
2715,4.61,13,410987
1076,5.47,17,274489
1670,23.4,56,190329
1107,4.98,33,221565
1151,10.65,45,218198
2017,3.26,35,288838
1457,4.13,55,212816
2968,5.0,52,400720
1220,2.88,15,293968
2207,4.29,53,347622
1539,9.22,18,231962
2035,2.83,26,296140
1237,4.95,51,175940
1451,8.13,19,259322
1413,2.78,17,287701
1059,10.66,40,173006
1929,5.21,59,394421
1920,4.41,7,371492
1876,1.21,42,367779
2737,3.81,31,348865
2643,6.42,24,329924
1274,16.81,44,172355
1718,7.37,33,299167
1153,10.9,47,252350
1494,2.12,44,214861
1164,4.53,59,248604
2829,11.64,48,357799
1712,2.66,4,327774
1356,9.73,46,319696
2386,8.28,38,415572
621,6.0,5,185654
661,3.93,36,191532
2035,2.48,45,357069
1516,17.16,11,216769
1636,7.71,26,225011
870,6.29,32,219260
1466,3.71,24,334534
3299,5.09,52,468903
2058,5.56,10,369988
1584,6.55,46,148529
1241,8.28,46,169147
1264,2.86,26,350438
631,1.77,32,311536
1640,5.25,9,281041
2075,1.46,11,378387
788,3.95,31,251387
1136,3.47,13,288636
931,6.99,48,223222
1006,19.84,36,169450
1512,1.27,3,353046
643,24.34,21,247433
1892,4.21,51,340043
2001,6.32,16,376033
1338,1.84,43,291382
548,9.95,5,204030
993,5.1,55,233296
2423,4.74,26,314548
487,1.28,29,220829
1288,5.22,34,241827
923,8.95,21,200890
2042,4.2,43,258816
1129,11.27,0,297780
1739,10.95,9,233758
1856,3.16,11,372440
3085,15.13,38,284475
1364,5.11,53,272585
1720,5.13,3,340802
817,5.31,51,196664
2383,5.2,49,321140
1092,0.79,4,372877
1182,4.35,8,308314
1467,1.91,21,329871
792,15.46,6,202710
1622,15.03,45,282963
2179,8.99,30,368923
1664,4.19,24,229590
784,2.45,43,278132
1408,3.13,17,255298
1991,19.3,52,256264
698,3.05,39,204061
963,0.95,20,286816
2101,10.19,32,341456
1649,14.16,15,240928
1745,15.82,59,285787
3114,10.25,26,371254
1785,11.49,53,273282
1925,5.14,58,327540
4377,1.16,32,461287
1358,5.05,43,313039
1075,7.65,34,237660
1756,4.51,5,235117
1764,4.36,57,192270
1199,2.52,27,358156
979,2.46,53,287130
3729,17.93,39,379178
1687,18.39,6,202612
1104,4.94,25,259742
2135,6.03,11,328500
1417,2.49,10,270842
1337,7.77,42,221422
1853,16.98,1,324217
882,1.7,57,207003
1704,6.85,26,271085
3181,7.22,29,362499
1783,7.17,17,323808
1273,15.64,5,225126
1208,20.6,35,273069
1256,4.21,20,267170
1337,7.93,37,275294
1272,5.25,33,216984
2135,3.18,13,311098
740,5.99,27,171961
2089,7.93,18,340963
1271,5.77,14,310393
1721,2.67,46,306463
943,3.58,0,195787
2518,3.6,16,343318
2436,2.75,31,386935
2172,6.17,28,326667
807,6.64,56,179414
2062,9.83,50,349021
1740,2.72,45,262642
778,3.31,30,186856
1465,14.71,25,277320
1712,4.41,2,307820
1849,5.06,49,368606
1589,4.38,25,314562
1663,10.95,19,188299
2668,11.25,36,285955
2417,10.8,45,235697
470,5.05,31,154448
1303,2.69,8,280010
1385,19.06,55,208570
734,9.02,6,188808
1537,3.6,58,216938
2439,13.42,26,274481
958,3.4,56,272972
1693,13.3,54,154441
1026,13.94,24,283212
1131,2.6,48,289301
2673,7.44,5,323360
1191,8.56,4,213308
1780,30.89,21,268985
700,2.95,36,195243
3117,13.5,0,426459
1883,5.01,30,406170
1376,2.08,58,241253
1863,4.55,51,364397
842,4.96,13,200966
2375,2.36,31,310420
1300,6.16,10,214216
1364,9.68,15,266772
1216,5.85,55,255244
1173,3.39,59,179933
1954,4.46,14,341204
1639,4.94,12,291295
1921,5.77,23,377945
1475,10.77,26,224312
1817,5.99,5,356661
1251,1.86,8,350752
3611,3.34,25,462393
790,5.56,14,233874
2451,10.88,50,259313
2558,12.29,45,251408
1052,17.15,32,250340
3610,5.43,25,400976
2204,8.45,49,362259
2183,1.79,9,331844
1496,6.69,53,220836
1357,2.33,2,338622
1361,4.74,55,257847
1730,41.3,8,264986
2592,6.13,48,376581
1591,2.71,1,342954
1028,6.59,48,212716
2058,3.45,35,334488
2139,2.53,1,407862
1923,21.59,46,274757
1994,10.45,6,234454
1328,6.31,32,253333
1020,3.76,19,321661
1045,3.98,45,246834
769,14.58,51,119988
1627,6.14,27,247088
1431,0.57,45,205146
1241,26.97,54,217763
453,5.63,41,242611
898,6.3,19,154909
2317,10.6,27,219670
1134,6.86,13,235176
1709,8.35,27,295010
848,3.68,14,264776
2631,2.09,48,387032
1397,6.03,36,211135
1662,13.49,37,239155
3753,3.15,6,497998
2715,2.98,0,408185
1309,11.64,47,225337
1167,3.6,32,269141
1299,3.72,55,181257
1815,3.81,32,377921
1419,4.73,12,292442
1263,1.65,41,214245
2662,3.4,42,269435
1414,5.82,3,253151
3713,5.79,41,438437
1535,11.14,12,211457
3023,17.95,15,380251
1707,14.28,1,263092
2175,9.4,37,342704
1107,4.46,43,258845
1052,3.2,13,270348
1779,5.02,47,239279
2198,7.46,45,332429
1504,8.81,24,268244
884,7.66,4,222032
859,4.55,16,183613
836,8.59,9,271456
729,11.97,57,143177
1546,9.17,49,291945
2321,4.84,4,343965
1472,2.76,30,340786
599,2.72,16,317782
1371,3.07,1,277174
1386,5.93,19,234639
3423,7.13,7,413689
826,1.84,13,249264
1266,3.48,19,272231
2928,5.87,24,428480
1772,2.64,28,294040
1854,6.71,31,414272
1549,3.99,22,252383
1689,2.99,29,286436
2020,5.14,25,371559
1070,6.52,57,272164
2103,2.73,4,473674
854,4.18,35,273258
1688,6.87,11,273158
1590,2.91,22,299046
1156,1.55,32,237714
1466,1.69,45,254361
1153,3.7,58,247925
964,1.97,29,205124
1285,3.88,15,199765
951,15.89,47,162501
1684,1.89,13,339516
934,4.06,30,190633
1968,22.03,50,289077
922,6.59,24,223430
1180,3.83,33,303670
1153,4.44,7,342590
2515,6.69,3,469333
1689,16.23,59,247803
1360,3.42,10,242525
1807,2.91,20,392349
637,1.89,30,309783
1454,5.32,22,226057
3291,1.85,5,535011
1560,3.58,11,253542
1521,2.62,29,318630
1843,10.51,26,244307
2118,3.47,47,269698
665,6.54,18,189404
755,1.61,56,279514
1610,5.43,16,233325
1112,2.13,19,371275
2501,3.68,56,298230
1304,23.29,50,179407
682,9.51,19,209638
891,4.53,23,225804
492,46.49,50,167147
1347,2.61,5,315736
1372,11.2,17,300912
1249,1.69,31,313606
2279,4.18,49,302124
2390,1.93,33,346947
1382,5.93,29,308398
630,5.15,57,163824
1894,3.99,6,327532
1848,10.64,46,294971
1675,3.33,7,338057
2192,6.23,43,329550
928,8.8,32,194794
3306,1.75,15,479785
1008,2.93,32,292689
1997,5.14,52,306477
753,7.7,28,186681
1020,13.39,0,304607
2715,4.26,3,366649
1333,3.97,37,311653
2071,2.69,40,365581
1627,6.24,24,246052
1419,4.02,14,308559
2554,4.09,42,320818
1346,4.64,18,255195
726,7.29,4,231275
1073,3.34,24,315732
1845,2.88,32,401630
1734,6.7,57,287480
790,0.6,35,241084
1107,3.25,12,301397
1172,2.21,49,299032
1278,11.5,17,273537
853,3.64,57,216732
1151,3.35,19,224218
1106,4.79,54,242734
2015,3.26,52,356373
2046,3.74,51,362426
1396,5.3,2,337630
1265,3.69,50,243979
1565,3.67,43,298527
1067,2.44,20,285026
935,2.21,29,193198
1016,5.17,38,249450
1148,6.14,56,285442
929,1.82,46,188724
1579,8.43,25,204145
1982,8.46,38,274620
784,9.8,11,227965
1495,6.11,25,204991
1355,7.74,47,260863
1696,22.86,36,227532
1472,4.01,46,210717
827,2.38,30,212048
893,1.69,22,257839
1497,16.93,44,191342
2233,17.08,5,274811
610,2.59,58,245253
1699,2.98,56,313281
2382,3.95,52,355504
1392,11.67,53,226259
1844,2.01,30,350096
1117,1.25,29,327697
1411,22.58,49,244935
774,6.16,16,193100
579,6.81,50,169059
2158,4.29,12,434056
998,6.86,52,130864
1233,1.72,32,328759
850,2.75,50,269749
842,5.33,29,187031
1380,1.01,36,303596
1105,4.01,55,224744
1721,3.84,25,260008
1774,4.01,13,294180
1683,3.37,5,252468
1628,2.47,35,428202
2782,1.38,36,372795
965,5.48,37,252345
1448,4.01,2,310669
2328,1.89,1,424121
2454,5.17,53,375888
838,4.03,41,119197
1306,3.59,6,276156
2548,1.09,4,392777
1813,7.99,9,323432
1600,2.09,48,271645
1356,5.18,43,203374
1269,2.81,38,247201
1661,3.77,38,274773
1338,11.1,51,217496
1455,7.19,20,248577
1527,10.92,19,268848
1128,6.24,25,277173
1831,6.54,59,309860
4749,1.42,33,595935
727,3.97,32,238683
1685,4.23,48,332902
1092,11.66,10,224231
1864,3.48,24,349488
1508,5.96,38,212945
2007,5.8,59,307441
2368,11.14,9,252809
1598,4.51,27,373829
2328,8.84,54,293685
579,1.5,43,221106
2796,1.6,36,334760
1719,1.0,15,330281
2278,8.59,11,305791
908,7.94,22,234904
1061,9.28,15,192043
1569,3.08,48,235378
1470,3.34,43,169859
1657,4.55,50,221360
2284,13.61,10,264085
730,16.21,18,157236
2185,8.63,46,300991
1485,6.24,9,296904
1364,12.61,8,322629
821,4.14,22,212893
1810,3.77,11,307318
563,4.53,4,232434
1918,2.5,18,376537
814,4.38,52,213796
1512,2.27,3,350938
1411,10.15,33,180043
2363,7.25,33,381721
1378,13.47,31,276739
1121,1.58,30,366811
1208,18.75,1,250375
2463,1.65,2,431437
1834,2.14,30,344978
1268,3.21,58,238052
1346,12.37,24,255085
790,5.8,28,175829
1729,4.18,58,253008
732,2.84,46,236384
1999,1.89,46,352906
1558,10.94,30,293103
3845,8.66,53,401091
953,12.77,34,185048
1420,6.54,39,204257
3039,0.78,47,479729
2384,2.07,24,371878
1120,6.86,57,276374
1619,3.82,59,190176
1481,3.35,35,276366
1657,2.29,13,227081
1119,9.61,46,263402
1428,6.82,19,253357
781,7.03,34,215175
1562,3.18,5,237193
1772,5.6,48,203926
1351,1.94,57,273488
775,4.52,5,207296
2198,0.84,43,391909
1712,1.65,51,301546
1107,3.95,6,224403
1323,26.12,14,309831
812,1.4,23,262646
982,2.07,50,206350
1193,5.76,29,276120
2419,17.09,8,284727
1146,5.71,15,253337
1912,8.1,28,328874
1193,3.91,2,327425
1634,3.46,37,325658
1398,5.25,1,212631
2099,3.12,46,366760
1195,8.22,44,240757
789,1.61,51,238994
851,9.23,9,251362
1196,5.09,36,159117
898,4.26,46,210961
1744,1.57,30,358734
1228,2.49,7,283832
3827,11.46,5,312029
738,4.28,36,262317
1605,6.02,29,193257
942,2.68,55,245908
1215,4.85,50,278878
1566,1.9,43,305070
583,5.31,58,201456
1627,6.42,41,229929
3168,6.2,5,447583
1234,2.63,4,313078
1642,3.9,48,218000
2230,7.21,21,341350
1386,4.27,55,181485
1173,4.05,7,281927
595,18.77,11,85731
1912,2.55,46,383786
1414,10.55,50,237361
987,2.21,52,199808
1557,7.83,5,213109
1172,8.13,22,244489
1198,3.47,38,284307
1886,2.11,55,383136
866,1.25,14,207761
2250,3.22,36,344015
846,7.16,8,209954
1135,2.33,44,298343
3194,5.3,7,392509
2323,1.76,59,375916
1539,4.21,5,294874
1016,2.22,41,310404
1197,4.69,46,255636
1524,3.49,15,322421
1502,2.15,15,316376
1427,3.12,35,228007
1462,2.58,37,278127
1358,1.97,43,296689
831,10.57,34,125373
1203,3.85,10,248182
2134,1.06,55,387638
856,3.2,9,244503
1372,9.4,33,201327
1066,2.91,55,293764
1547,14.13,54,217407
1267,2.72,10,311425
2673,7.05,14,345379
1812,10.23,36,273796
875,6.79,20,252903
1936,1.89,43,417271
1085,2.56,31,391444
1175,11.24,15,239598
1678,2.82,24,294393
1215,9.81,41,203225
2115,3.66,47,300261
1085,5.47,22,287153
1155,1.88,6,343003
1138,3.24,21,285669
1180,2.68,37,284750
2297,5.8,45,294955
1903,5.29,52,394345
2933,6.85,57,378384
3666,3.51,31,483827
980,2.58,52,245373
1522,5.63,15,232161
924,2.41,33,204989
1084,10.54,32,213821
1150,4.57,46,255870
969,3.94,46,145434
971,6.85,17,259067
1397,4.7,53,232101
909,1.55,53,256616
2073,2.36,56,393549
1025,10.39,27,301632
4554,5.25,59,393357
1235,1.53,47,294031
1523,6.34,39,206747
881,3.35,25,203919
2929,2.69,50,503320
2316,2.22,45,378339
1666,9.97,35,347881
863,1.25,59,249748
1610,2.76,14,289464
945,5.39,38,217319
2656,14.95,19,219390
2046,7.3,27,309638
1537,2.74,20,263753
558,14.45,20,180612
998,1.92,22,247700
1949,5.96,3,415794
2404,6.97,2,366235
2306,2.67,43,331904
783,8.07,18,259254
1670,3.46,1,178103
2222,8.06,4,371461
762,1.37,11,258269
1475,6.26,2,289609
1651,3.71,56,259003
1312,11.08,34,244206
705,4.8,23,218987
1299,11.88,31,217115
1298,7.07,6,204556
1395,4.53,42,238238
1181,8.6,58,200992
1239,8.64,7,232316
1456,6.89,9,304136
1766,1.0,37,369203
1310,2.49,9,353422
1256,13.05,7,276380
1536,2.06,40,292278
686,9.19,37,238586
1791,8.12,13,273513
1479,2.98,49,364004
1503,1.23,6,275112
2173,3.33,19,365559
677,21.21,44,111956
672,2.71,36,275777
1651,2.84,36,244673
1476,2.46,41,243885
1584,11.59,38,191260
1230,4.18,52,249581
1930,3.2,34,353471
2149,13.32,24,368118
1796,7.43,45,236530
1333,2.6,15,339356
637,2.1,45,236113
2013,11.14,16,301178
2413,5.01,28,345459
1915,1.67,44,411785
1041,1.42,37,269998
1938,2.27,5,296996
2088,2.08,26,405861
2761,1.18,48,301407
1042,2.29,59,339846
1352,2.6,28,289171
1996,3.58,5,300547
1514,16.2,21,342619
946,4.11,29,199298
1747,4.4,4,282015
1865,7.07,51,348423
1533,4.19,32,290987
1616,6.55,24,303286
1334,6.03,23,209347
2673,5.4,1,390372
1032,34.35,31,228858
1170,9.37,28,225000
1486,2.32,20,311828
2103,6.42,39,271172
813,2.85,24,285071
876,6.77,34,188954
655,1.89,53,211854
1499,2.28,21,304768
946,6.3,23,193634
1269,9.96,51,283345
1928,7.04,21,298362
1145,9.01,26,245476
1623,6.43,48,231770
1313,5.59,35,219523
1936,3.48,56,326053
1790,8.75,28,232492
1122,10.15,28,186637
1383,4.74,2,309996
2247,4.56,11,398796
1732,15.09,32,241839
846,4.88,11,196075
1924,5.22,27,335269
959,6.95,16,180393
2604,4.63,1,414463
2229,2.79,28,393573
1662,6.45,38,177211
1576,4.82,20,305560
1361,17.99,46,256245
1941,8.6,8,362860
1276,3.26,5,155294
1626,8.25,56,239887
2098,6.14,55,353950
1182,12.39,24,254420
1156,3.43,25,267795
918,5.65,51,214029
967,4.62,31,205293
712,5.16,7,245737
1982,2.67,6,396146
3052,7.41,7,433122
2617,6.64,46,353911
772,12.18,36,164853
1978,4.92,17,298304
2614,3.71,9,340144
1233,8.61,7,282434
1541,2.84,44,325163
663,10.59,53,195374
1646,10.57,31,237391
967,11.94,46,153487
1603,6.45,16,237499
792,3.52,35,209495
1839,5.35,26,277637
2230,6.46,5,340864
1082,3.35,29,368287
939,12.59,50,102853
624,7.43,3,235959
1330,2.65,28,324357
1173,18.5,52,239245
795,5.3,47,143267
1774,2.3,29,329592
1236,2.77,10,289688
962,14.03,50,105751
1185,17.77,9,276174
2272,10.04,16,300255
1884,12.47,7,238270
1405,11.61,27,219335
1896,7.31,37,317959
930,6.24,49,117543
1499,7.23,27,288972
1570,8.29,58,270396
1226,2.95,35,297360
1761,8.27,36,258931
1083,13.75,10,244358
1815,4.29,11,349286
1845,3.98,34,288793
460,6.91,43,198560
2383,3.14,12,295330
437,1.97,29,275892
1156,11.06,21,199534
2230,3.61,26,290595
1303,5.02,13,258934
823,3.23,8,198080
955,12.11,19,183942
2232,9.0,52,286076
686,4.18,48,187707
2325,2.17,6,401285
1448,3.89,5,304297
918,7.38,29,207031
1172,5.65,16,237223
985,5.35,49,128811
2093,5.74,29,281850
1984,8.42,51,332273
744,4.81,6,230141
1259,6.79,58,206171
1048,2.48,46,299700
2483,29.6,43,248379
862,4.06,56,207294
2812,5.71,28,462910
1460,7.36,8,173883
930,3.72,29,239221
1129,4.98,48,249583
1074,4.94,51,219808
889,2.61,29,230868
1537,6.73,43,241206
905,1.56,14,230857
618,16.89,13,144393
1271,8.63,35,233103
719,7.75,25,160473
1095,1.47,9,361169
1029,2.84,45,292124
1044,13.1,31,325608
3295,90.55,31,379100
1514,11.43,11,262378
1632,10.24,14,199658
727,7.15,41,171708
1139,2.74,51,292762
1613,9.94,10,235784
982,2.29,48,212337
2128,2.12,47,385965
914,2.03,48,246710
1320,9.81,34,209196
1170,4.76,21,270782
1580,5.32,46,261014
1145,4.9,28,237569
1328,2.25,13,283707
1346,3.1,24,276775
1103,3.21,27,162222
1797,1.85,30,310079
1628,3.48,53,302108
1428,2.32,24,211338
1246,7.42,17,291269
2035,7.87,57,340688
1347,2.0,14,255352
1309,4.02,0,309778
1543,18.16,50,258053
2917,2.49,57,415288
865,6.68,40,153125
2014,5.33,24,340992
694,10.64,32,217151
1614,6.09,49,219437
2779,3.66,53,318400
1799,5.19,6,234734
1584,5.24,52,240933
1183,4.65,37,299773
1498,1.97,1,344024
1338,11.82,6,226416
1080,10.45,2,268755
1318,2.38,56,259576
1602,4.01,25,222213
1089,4.23,42,285729
1072,2.2,0,402232
859,1.34,47,161922
1730,3.1,28,282120
1841,3.86,55,352639
1624,1.81,31,263955
2177,5.61,47,302073
1533,11.18,37,218072
1731,8.93,31,332235
1671,4.53,56,302793
1427,1.37,29,274995
1197,8.17,53,184548
3589,5.49,2,489373
1235,6.67,39,280670
1134,19.21,54,267271
1760,2.78,53,249755
1637,0.66,29,337494
843,2.37,28,222193
2319,6.96,48,343680
1425,5.05,20,258589
949,2.11,56,302223
2381,1.83,15,407000
1901,3.86,4,358068
892,2.07,46,235241
3013,7.13,24,426180
1926,3.71,21,296131
1474,3.19,19,333145
2796,2.91,58,430751
1577,5.95,34,253300
1463,5.1,59,266595
1136,5.71,20,337954
1868,5.62,24,387002
1791,4.71,12,248319
1489,2.4,25,306657
1079,2.97,3,274733
1559,3.76,0,319441
1439,21.02,27,287228
868,1.93,44,277488
821,3.69,26,226639
1855,5.31,31,353389
522,4.01,26,162083
1607,10.5,31,252148
1222,3.99,46,215996
2498,4.2,48,339956
1215,8.76,50,210973
1927,17.59,12,294715
1262,13.27,27,290278
1549,4.5,49,254331
1987,4.78,56,332481
1230,5.12,32,294695
2205,5.49,29,407272
994,2.74,45,225923
1665,9.54,59,259798
2141,5.72,25,397426
1927,4.8,9,365432
3186,2.03,50,383909
1090,5.17,42,212806
852,1.32,8,278539
994,3.3,19,184793
1927,3.34,33,394733
1806,6.06,43,390601
1542,18.47,46,197570
944,7.39,9,160764
2011,13.65,13,261275
906,7.78,44,164081
2353,10.89,6,333371
4642,18.17,29,325657
1713,2.97,32,338212
1869,2.83,20,442737
1215,7.91,47,271130
717,4.94,3,246585
1163,5.78,46,233835
956,4.16,38,270261
829,3.26,30,190680
2948,15.4,52,381034
1651,2.29,12,303968
1723,8.01,48,170015
1308,7.15,11,249753
1381,1.64,59,284061
2177,2.77,1,414550
1461,3.11,33,234908
1830,7.35,10,363779
1368,3.83,24,288009
1290,4.66,8,248378
843,1.79,11,238059
671,25.23,3,170073
1333,5.21,0,299665
1514,7.02,43,292360
884,3.39,27,252387
1460,3.14,2,267232
1512,18.89,56,295665
624,1.29,39,236237
1026,6.02,15,221394
1742,2.12,26,258249
1728,3.73,29,219101
933,3.17,34,212682
1577,2.48,51,280216
2228,5.08,35,315983
2019,0.82,58,337798
1424,3.97,43,198727
1227,4.65,59,206184
1150,1.91,33,348584
1784,14.29,40,288526
1600,3.27,44,310876
1904,4.19,45,346109
1560,3.27,1,271293
2053,4.68,7,314623
1537,12.38,13,268733
2026,27.97,16,265638
2097,8.35,54,335652
1072,10.61,43,293356
718,16.47,8,188239
2744,5.9,25,426558
1640,14.87,14,197178
745,8.63,49,197002
1112,5.48,55,251921
2015,6.33,9,302604
1323,1.38,24,340462
1206,6.08,57,298170
2592,1.68,39,473701
973,1.59,52,245629
1075,5.67,21,187795
1610,2.27,12,328125
1730,4.93,41,268194
1805,5.46,8,331062
2131,5.63,50,328174
1602,2.63,45,271629
1800,9.29,18,334919
1334,4.65,29,298664
1517,6.74,47,292782
1545,2.14,56,241713
1613,4.37,21,240569
2016,10.68,47,194638
1848,9.77,11,409856
1506,2.83,54,323089
1071,3.38,41,163961
1520,2.48,9,307547
1463,3.13,44,229228
1599,1.86,43,261274
3578,4.5,44,449378
1200,7.72,20,298508
1752,2.86,44,300239
2269,4.65,49,295617
1539,4.24,20,235936
3771,10.37,12,366669
1272,3.23,53,222628
1685,3.31,37,259778
1075,2.74,27,331207
1286,2.23,52,231725
1635,7.17,8,231188
2076,4.51,48,318719
1681,5.15,29,319483
2449,12.09,2,337122
1425,12.58,58,219863
1296,1.56,46,305287
4365,7.8,12,426142
1733,5.8,55,280934
1110,3.59,56,256482
1121,6.23,48,288594
1015,1.48,7,258497
2153,13.79,11,244364
1279,7.1,45,250433
1557,2.7,54,308753
1443,3.29,12,351212
1983,1.5,27,321305
1055,3.98,9,258743
962,3.53,28,197038
1619,1.96,38,319037
1882,8.53,1,435863
1690,12.11,38,273298
1070,4.86,38,199047
1941,4.0,27,398282
1099,6.72,53,297222
1201,4.89,8,269996
1014,2.32,3,278524
2491,3.14,29,334238
1907,4.02,31,357811
1885,5.89,16,377868
2437,4.99,57,252722
4559,5.74,15,400774
747,1.7,16,291724
1101,7.89,48,297067
1156,4.96,55,256360
1053,29.57,32,283643
961,3.78,1,247300
1313,6.21,21,296597
909,35.89,13,185514
1692,5.67,30,278238
1511,4.72,40,193572
1794,2.48,23,337441
1813,14.44,32,227410
1884,2.2,45,397398
1274,6.68,14,243318
3458,3.56,11,444059
1625,4.34,48,203793
702,1.83,2,260862
991,12.68,9,193982
737,4.08,0,258664
1490,2.12,33,351564
1409,11.9,36,196297
1227,3.48,31,202956
3308,6.26,24,392938
1843,8.93,31,299506
1979,6.9,11,399539
1020,1.06,49,340927
992,8.06,58,142128
1502,4.62,32,324991
1586,3.93,22,308658
704,4.59,47,118075
1377,1.6,11,270851
1488,5.67,19,196948
1358,1.91,56,286709
1069,4.05,11,260661
1192,5.53,6,260590
1379,10.5,32,162984
1535,2.79,35,255764
1885,13.68,35,284885
2280,9.61,9,363644
1315,3.67,43,163247
1233,2.28,14,261316
1763,1.8,56,328851
1890,5.99,13,293474
1244,2.96,1,339441
2030,11.47,34,224857
2190,3.08,12,371596
2481,2.64,37,313354
3014,5.83,13,418430
1046,3.06,25,295731
1488,4.98,10,283181
1486,9.88,25,242363
1423,5.38,8,233450
1141,5.39,20,251149
817,5.72,11,151004
1536,1.51,48,286199
1088,6.52,43,236850
1532,5.54,10,244117
1077,9.25,4,328013
953,7.57,1,189321
1625,4.3,13,195233
1572,10.2,28,220037
1866,4.04,23,344711
3548,5.89,58,405944
1653,3.98,47,234255
1797,6.84,4,247198
961,3.81,9,162663
884,15.69,1,191442
2788,20.33,8,253446
1023,9.13,31,301727
974,14.57,4,220028
1457,1.69,3,319762
1427,1.83,7,351610
1031,3.95,40,256958
1310,5.1,1,238413
2420,4.31,58,196816
1072,1.57,22,259603
847,11.09,20,202607
2158,22.37,28,308876
1802,12.14,31,211911
1154,10.59,25,265028
786,5.8,29,223588
1098,2.75,20,363011
1448,5.21,19,296114
2359,21.63,1,356371
977,3.87,40,198557
1431,3.6,37,277287
1939,10.75,40,242183
571,11.26,56,191169
2238,2.74,28,339368
922,4.12,52,174730
1690,3.49,26,280515
1633,5.2,28,313512
2284,10.73,37,256838
1845,2.82,12,426730
571,10.62,13,172507
1081,5.32,30,297508
1564,25.24,4,239548
1369,6.19,14,287586
1791,4.63,47,236377
2029,7.41,27,294966
1888,3.91,1,364174
1358,1.41,3,390225
707,4.19,55,141270
1233,4.14,57,183595
1748,1.62,38,325152
957,4.71,11,136243
1905,1.17,22,449407
2128,3.88,18,398450
1557,5.87,47,279454
434,5.3,32,199573
887,3.71,46,243257
3147,4.67,21,481127
1189,2.86,52,269756
669,4.99,25,254675
2426,5.16,25,305356
1488,2.64,29,302512
