mileage,age,engine,horsepower,num_previous_owners,price
25116,4,2.2,104,1,17007
40238,3,1.1,120,2,14779
58047,9,2.3,155,3,15651
134399,3,1.1,160,0,11986
47607,4,1.7,64,4,9623
98956,6,2.0,177,0,12986
104351,2,1.5,161,1,11252
41688,5,2.1,60,3,9873
74330,5,2.0,144,0,13880
41337,1,1.4,113,2,20525
123685,5,2.4,129,2,11206
76503,4,1.5,89,2,21436
21304,4,3.6,168,1,22615
54888,4,1.9,229,1,22212
155387,5,1.2,161,0,6104
43180,9,1.3,60,2,11540
67063,2,2.8,162,1,27256
71834,3,1.7,141,2,17964
23726,6,1.0,100,2,7763
70087,5,2.6,165,1,18172
18477,5,1.7,189,0,19526
31636,23,2.5,119,1,16376
104089,6,2.7,76,1,10163
62926,8,2.2,60,1,9874
39611,3,3.7,120,1,24492
67005,2,1.0,143,1,14055
47001,3,1.4,126,1,13967
49454,6,1.8,119,1,17411
77634,5,3.6,175,2,18196
29461,5,3.3,170,1,19355
50424,3,2.9,158,1,27160
39395,3,1.4,186,1,15922
16156,4,1.5,120,2,16440
25736,6,1.4,100,1,16073
146934,7,1.5,126,3,10363
64170,2,3.0,123,0,24389
19408,7,1.8,60,2,13022
16676,3,1.9,125,1,20983
45319,5,2.5,199,0,19210
146214,3,1.0,186,2,9375
43013,11,2.0,173,2,11768
122381,3,1.2,155,2,8139
62714,4,1.8,215,1,24102
68177,6,1.6,102,2,14215
19244,2,1.6,106,1,18058
94491,4,2.2,200,0,17138
38775,3,2.2,151,0,18409
89694,3,1.8,119,0,16953
27724,3,2.3,174,0,21373
55488,8,1.4,130,1,13218
62717,3,2.5,112,0,24893
44010,6,1.9,111,0,9665
65067,5,1.7,164,1,14412
40681,1,1.4,159,1,19474
31121,6,1.8,218,0,18169
150819,1,3.3,136,1,13962
102157,6,2.0,136,2,10076
28778,3,1.2,214,0,16132
72977,4,2.6,194,1,25836
29147,2,1.7,156,2,18500
21390,4,2.2,79,1,13698
101079,7,1.6,113,2,8651
14870,2,2.9,102,1,25495
93788,3,1.6,151,0,15163
41072,5,3.0,127,2,14587
42273,5,1.3,222,3,16135
65305,1,1.8,79,2,16178
73632,15,3.0,97,2,8233
27489,6,2.1,161,3,11301
81016,6,3.6,173,1,18202
53069,4,1.8,60,0,17124
20348,1,2.2,71,3,17843
43524,6,3.3,138,2,18784
128913,3,1.0,211,4,7432
158516,6,1.0,234,2,6296
80995,3,1.4,131,1,12671
21306,5,2.6,142,3,15191
69107,2,1.0,112,0,20588
88929,7,2.4,178,0,16341
81470,2,2.4,218,0,22015
84920,17,3.4,206,2,9831
63214,17,2.7,148,2,11235
46597,11,2.3,112,2,6823
32020,9,3.0,150,1,22185
12983,4,2.4,212,3,22359
62177,9,1.7,131,3,12072
55839,4,1.2,68,1,15949
72424,1,1.6,133,1,20148
19220,11,2.0,137,2,7721
76996,8,2.1,68,0,13363
206525,4,1.0,160,3,6509
51788,2,1.8,172,1,20125
46949,3,2.0,233,3,13777
60858,1,2.4,90,3,16969
203340,7,3.1,182,0,11847
23943,1,2.1,193,3,18499
56514,5,1.4,173,1,10484
28007,2,1.0,104,2,14716
33426,1,2.5,102,2,25313
47348,5,1.4,154,1,11390
125885,3,2.6,154,3,12964
172938,7,3.0,124,0,9622
67083,2,1.0,208,2,13834
37661,2,2.4,131,1,21889
280665,1,2.9,64,0,9962
36341,1,2.7,139,3,24239
32866,13,1.0,171,0,10062
14150,15,1.4,165,1,7550
130256,4,1.1,165,2,15249
96545,2,2.4,217,1,15636
266322,3,2.3,99,2,3321
18533,7,1.0,130,2,15055
136042,3,1.8,219,1,12254
51487,5,2.6,61,0,18988
86186,4,2.1,147,1,13852
15468,3,2.1,205,0,23569
136989,3,1.7,204,0,12688
85013,5,1.3,179,3,9273
47703,2,2.0,180,0,23072
77001,5,2.0,103,1,19560
28685,3,2.4,211,1,21055
32675,4,2.5,95,1,23025
35439,10,2.1,98,2,5433
13401,4,2.8,167,1,29089
89610,7,1.7,127,2,8516
112883,1,1.0,159,1,20132
30003,3,2.3,169,2,14393
62551,4,2.1,230,2,25768
40705,14,2.3,169,2,12048
61684,1,1.1,122,2,15354
31593,4,3.3,180,2,28698
26412,10,2.5,112,1,11038
102380,2,1.8,191,1,11444
46877,3,1.3,152,1,14318
201889,5,2.8,168,1,11173
50635,5,1.2,69,1,10938
25635,11,3.6,60,5,10375
115711,5,1.6,82,1,16055
76233,9,3.2,228,0,20557
81536,3,1.9,98,5,4058
112805,2,3.1,182,0,17581
31040,3,1.5,121,2,15754
44842,2,2.0,139,0,23716
43476,5,2.6,147,4,15823
19860,3,2.5,223,5,22792
40761,2,2.8,176,2,20247
124924,6,1.7,167,2,12567
57880,2,2.1,208,1,20551
19105,7,2.9,121,0,24799
16496,3,1.5,198,1,22913
157210,8,2.4,190,2,10236
46017,3,1.8,190,1,17249
31157,6,2.1,143,3,9443
40465,4,2.1,130,1,20972
17428,7,1.4,110,1,13638
132742,4,1.8,113,1,14231
37229,1,2.1,108,2,17209
127667,8,1.9,166,2,8266
50825,4,3.1,139,0,24759
133341,7,2.7,169,2,15022
58670,6,2.2,171,0,13479
89077,2,1.5,102,0,16536
81094,2,1.4,100,1,15437
75834,6,3.4,139,1,18897
62539,3,1.3,115,3,17457
41647,7,2.1,110,0,11795
187363,4,2.3,226,1,14723
25981,8,1.8,80,2,12304
49168,5,1.3,241,2,12751
49534,5,1.5,162,2,19492
64971,3,1.6,194,1,21401
36292,5,1.5,189,3,13692
61103,9,2.9,177,2,18859
43556,4,2.0,224,1,19545
16197,6,1.6,101,1,13637
49349,4,2.1,142,3,16636
22688,4,2.5,111,0,21375
14558,12,1.8,73,0,8679
53949,9,2.6,120,1,21727
68976,4,1.1,234,1,18105
70876,5,2.8,142,0,16929
72912,2,2.0,239,0,19205
12672,4,2.0,243,1,21585
18907,5,1.5,284,0,24588
195138,7,1.1,235,1,8195
23551,7,1.0,256,2,16905
75176,2,1.5,164,0,22466
30307,8,2.4,160,0,14966
51832,4,1.3,163,0,21570
31467,2,1.0,150,3,14432
72626,9,1.4,156,0,10940
53946,10,1.7,183,1,12424
35817,5,1.8,129,2,13731
23502,6,1.9,88,1,13997
59126,7,2.7,166,0,22518
20975,10,2.9,118,0,13805
66120,6,3.4,123,0,19472
308210,2,1.0,143,0,7189
126136,14,1.4,133,2,3656
81051,8,2.5,199,0,18705
46169,3,1.7,142,0,15715
12617,2,2.6,202,0,36857
19426,6,2.1,159,0,14292
120325,3,3.1,146,1,13531
28202,5,2.7,157,0,18286
30047,7,2.7,91,2,21500
43653,3,1.7,165,2,16948
23308,2,1.9,188,3,20244
20769,5,1.8,194,3,13913
47319,3,1.0,89,4,9569
26263,4,3.0,81,2,21355
29181,2,2.5,125,3,19452
28372,3,1.8,212,1,21878
70661,6,2.9,159,0,21336
41668,6,1.6,115,3,17716
43260,2,1.0,84,3,10864
74448,2,2.7,119,2,20687
44381,4,1.1,116,2,14701
40344,6,1.9,192,3,15262
68139,5,2.1,195,0,23272
78255,3,2.3,102,2,16126
44225,5,2.6,183,0,14188
51866,11,2.4,179,0,10873
28360,5,2.4,96,0,13584
26836,1,1.4,146,2,18277
83985,5,2.2,165,2,9153
66933,15,1.0,157,0,5406
67420,2,3.1,73,2,25088
59670,4,1.0,155,0,18445
50632,3,1.8,178,1,19859
79816,4,1.1,221,2,23449
94332,5,1.5,119,3,7398
92768,8,2.0,125,2,11256
45681,4,1.6,140,2,14577
129429,9,2.8,163,0,18266
57521,4,2.2,154,0,16783
76317,3,1.7,177,2,19986
59722,2,1.9,99,0,22853
58273,1,2.9,167,2,25743
29289,5,2.6,116,1,12998
80093,15,1.2,143,0,4879
359225,5,1.5,226,0,10481
37708,6,2.3,87,2,14362
51518,3,2.2,137,5,19293
35869,3,1.3,92,0,19571
34835,8,2.5,156,1,19352
144511,14,1.4,197,1,4761
30605,10,2.9,157,2,10413
35176,7,2.4,144,3,12470
16135,4,1.2,209,1,22961
28844,5,1.6,164,1,12548
14825,2,1.6,186,0,20762
76287,1,2.1,182,2,23365
347940,2,1.9,60,1,1683
37923,4,1.2,146,1,18304
15264,3,1.0,101,1,16494
92041,1,2.4,112,4,10079
29470,4,2.2,216,0,19550
121727,3,2.1,133,0,5735
40238,2,2.2,235,1,24439
31499,3,1.6,86,1,15840
43279,3,2.1,101,0,17408
83319,3,3.8,184,1,19292
41806,7,2.8,134,1,20381
34623,1,1.8,163,0,23722
42651,1,1.6,144,0,23675
20124,4,1.0,143,1,15916
64726,4,2.7,136,2,21455
14034,5,2.6,158,0,23282
35922,3,1.6,178,1,24203
83413,2,1.0,222,2,15426
60605,4,1.2,140,0,14691
74103,3,2.3,132,2,18129
46838,11,1.9,126,1,9367
111170,3,2.5,216,2,10483
93647,4,2.1,181,0,12317
66990,19,2.7,64,2,10253
93833,3,2.3,62,1,8404
82892,6,2.6,112,0,14123
36039,6,1.0,160,0,16010
19134,6,1.1,148,2,12102
65791,5,1.7,173,0,12724
71844,5,2.8,142,2,15695
105169,4,3.3,212,1,20335
25452,3,1.9,184,2,18874
25990,5,1.6,153,2,12095
67638,15,1.0,201,0,4675
46638,9,2.6,75,3,9326
13094,5,1.6,146,0,18187
63740,7,4.1,156,1,16857
13403,2,1.5,177,0,17796
25293,3,3.5,72,0,22722
126269,7,2.5,138,1,19502
175855,10,1.3,168,2,1500
20932,2,2.2,171,0,20801
38926,3,2.5,203,2,24282
50505,16,1.8,184,2,4237
170562,4,2.6,147,2,15631
34717,13,2.6,180,0,18499
35107,5,2.4,140,1,19791
144944,5,2.0,156,4,7585
37708,3,1.2,185,2,14212
81270,7,1.9,147,0,15306
17430,10,2.1,166,3,13227
43483,2,1.0,193,0,20976
15340,3,2.1,182,1,21342
23416,7,1.9,205,1,17828
88206,4,1.1,254,4,10986
47337,3,1.8,181,0,20416
39207,8,1.8,129,1,14000
29023,8,3.4,173,1,26048
42004,3,2.2,171,2,20001
60523,5,2.7,177,2,13429
97542,2,1.9,217,2,11506
7804,2,1.0,74,2,17140
27385,4,2.5,218,1,24355
54795,4,1.5,233,2,17733
45743,2,1.8,175,2,20401
65014,2,1.3,176,4,12376
59117,2,2.1,139,0,20608
39600,5,2.7,150,0,16885
33901,1,2.7,181,1,26095
41280,2,3.1,178,2,25230
109548,1,3.2,182,1,20182
29366,5,1.0,178,0,14418
46912,1,1.2,190,1,21625
55733,4,1.0,185,0,18776
146129,11,2.4,103,3,2111
39726,12,1.5,187,0,7818
95909,1,1.7,233,0,17912
116120,5,1.8,148,0,15765
46881,2,2.3,217,1,23020
42298,2,1.0,108,1,16875
38935,4,1.1,148,1,14418
40983,9,2.0,121,0,16822
89140,6,2.8,212,0,19063
57624,2,2.0,223,3,22090
57797,6,1.4,145,2,14434
22300,1,1.0,202,5,22525
24903,2,2.7,224,0,22933
219786,2,1.5,148,0,2717
43283,4,1.2,155,1,18020
28500,3,1.0,183,2,14683
133488,4,1.0,112,1,10120
59710,4,1.3,154,0,20670
73475,4,1.8,246,2,18357
44505,6,1.2,127,1,12782
39219,4,2.1,188,2,15061
43533,3,1.8,173,1,20347
18621,5,3.6,142,1,24717
46094,7,1.0,159,3,15302
60308,3,2.1,228,0,24452
179032,4,2.1,174,2,10024
52062,8,1.3,181,0,17208
9567,2,2.1,222,2,23735
45899,13,2.5,136,2,11482
333584,2,2.1,102,1,5514
89900,3,3.0,229,1,24584
27788,2,1.0,156,2,12860
74144,16,1.4,190,4,3548
29161,3,3.0,115,0,22090
19002,3,2.6,167,4,19955
38412,3,2.4,100,1,14909
52264,4,2.9,152,2,21008
13220,3,1.0,120,2,20079
21929,4,2.6,110,0,24732
49376,0,2.7,136,0,26882
36837,4,1.5,60,1,17250
64625,4,3.8,97,1,27128
20946,8,2.1,185,1,15201
80811,9,1.0,165,1,11052
21404,4,2.3,101,1,16557
154803,7,1.5,174,0,4501
14749,2,2.8,110,2,26262
22815,7,2.4,182,1,15696
65654,3,1.6,144,0,21057
157151,2,3.1,135,4,5434
61116,4,2.7,145,0,26466
72693,10,1.4,265,2,7956
49626,4,1.9,115,2,19859
23897,10,2.4,160,1,13035
34783,2,1.7,185,1,16063
20987,8,1.8,106,3,11387
20028,3,2.0,78,1,19892
64940,5,1.3,122,0,16753
22331,5,1.0,184,2,14808
61309,6,2.2,134,2,12528
19706,5,1.0,139,2,11749
60322,2,1.3,190,0,20116
34819,7,1.0,113,3,9824
131220,12,1.0,146,0,3921
61488,3,2.3,81,2,15369
116430,1,1.8,164,1,16624
28884,6,1.8,160,4,16816
50985,3,1.1,185,0,21117
24667,4,1.5,98,2,16463
36697,6,2.3,141,1,12982
40803,3,2.0,92,2,17929
29492,3,2.6,138,0,27303
20934,4,2.7,216,0,27988
18224,10,1.8,135,1,13069
9529,4,1.0,88,0,16917
23401,2,1.5,119,3,17932
76057,2,1.9,77,0,20196
16011,4,1.5,91,3,19310
18813,2,1.3,180,2,19141
171721,1,2.0,84,3,3801
31396,6,3.7,164,2,24893
61373,6,1.7,151,1,13302
76850,3,2.0,126,1,16321
77945,5,1.1,160,1,14210
16888,5,2.9,107,0,20205
41700,6,2.6,187,0,23168
15791,6,2.6,118,0,23682
271691,0,3.0,132,0,9424
16051,3,1.7,127,0,19421
23541,6,1.8,181,1,14241
23660,3,3.2,174,1,26181
17194,4,2.4,60,1,20370
126350,7,1.0,161,0,9401
267189,4,2.3,71,1,9170
35135,11,1.6,134,1,7204
19451,8,2.6,145,2,18493
10240,4,2.3,134,1,18269
41320,3,1.0,172,1,18523
39282,0,2.2,182,1,23814
31072,3,2.1,115,1,15989
57237,1,2.3,113,2,20943
64642,5,2.4,148,2,16582
61461,4,3.0,80,1,18823
39289,6,2.3,128,1,14024
22671,10,2.0,210,3,12084
78126,4,2.8,82,0,21444
49452,17,3.6,134,1,10589
91294,5,2.6,123,1,14088
85225,2,2.1,240,1,17515
18119,3,2.3,125,1,20823
17962,3,2.2,128,3,19520
28886,6,2.0,103,1,18005
23402,2,3.5,150,2,21478
83172,3,1.5,162,1,12064
62687,4,2.8,110,1,22527
105813,3,1.9,194,3,15189
64701,7,1.0,162,1,13442
56729,6,1.9,188,2,14044
113528,9,1.6,135,1,10787
68105,3,2.4,160,1,21260
51414,9,2.1,140,1,14426
138180,1,1.3,215,0,10160
53136,1,3.0,155,2,23470
39614,2,2.8,150,3,21838
27269,4,3.1,129,2,22709
80187,9,2.2,126,0,9823
116533,3,2.0,160,0,10559
47315,3,2.5,186,4,21192
122460,3,1.6,119,3,6626
12344,6,2.1,155,0,17920
47154,3,1.9,158,2,19408
47664,3,1.0,166,1,15013
29469,1,2.1,73,3,19456
260069,3,1.7,108,2,1500
46801,9,1.8,88,1,10964
36849,4,2.3,151,2,16373
49919,2,2.9,109,2,24183
12064,9,1.4,127,2,9522
28798,3,1.8,96,2,15220
97564,10,1.5,131,1,6363
31562,10,1.4,99,2,8387
27440,4,1.6,184,2,23889
122598,1,1.9,171,1,13574
125263,17,2.4,156,2,7028
70396,5,2.2,136,3,13343
35646,3,1.3,60,1,14547
41455,7,2.9,129,1,19553
27919,6,2.7,115,1,14486
24432,9,1.4,161,2,12210
23597,3,2.9,177,0,25436
31804,5,2.2,164,2,12270
23758,2,1.9,206,2,20823
16406,6,2.3,124,1,12898
57158,4,2.0,122,2,17393
57769,5,2.4,196,0,20235
161224,4,2.1,157,0,10663
30704,3,1.8,138,1,16694
60311,2,1.0,233,1,16427
61016,7,2.4,175,1,17226
41040,10,1.7,141,1,12550
82539,3,2.5,119,2,17429
84344,6,2.3,209,1,12610
61647,5,1.8,159,1,10942
40988,4,2.7,151,4,20340
38167,1,2.1,180,0,21676
18818,2,2.1,189,0,21590
27885,2,1.9,174,1,24261
31716,1,3.2,189,2,21665
22319,10,1.5,170,1,6930
66699,5,1.8,174,1,16798
113282,4,1.1,117,0,12046
25961,1,2.5,231,2,26132
59778,1,1.6,94,0,21501
23768,4,1.7,163,1,20529
39598,14,1.6,89,5,2735
30235,2,2.0,145,1,17870
74706,7,1.1,124,2,11343
30480,3,1.0,156,1,18097
99524,4,2.3,165,1,17658
41274,9,1.0,106,1,10722
31109,3,2.6,148,4,20807
20387,2,3.1,212,1,27735
58526,10,1.9,90,2,7317
91734,4,2.9,111,0,18572
59356,8,2.0,188,1,16051
234962,2,3.1,153,2,7046
133365,10,1.7,156,2,3335
39526,5,1.0,196,0,14134
39237,5,1.9,114,0,15546
68103,4,3.2,126,2,19057
27265,3,2.4,121,1,18441
110901,4,1.6,134,0,15041
63140,3,2.2,210,0,25744
58660,7,2.7,73,2,17496
79290,3,1.9,96,0,19646
163731,1,3.8,88,2,11940
55252,1,1.6,213,0,23025
45291,1,2.7,122,1,29101
140941,6,2.5,135,0,15947
96498,2,1.5,77,2,7198
39156,5,1.7,138,1,12103
49199,4,2.7,188,2,22135
56205,4,2.1,161,1,15415
63150,5,2.2,145,2,13229
18965,4,1.0,79,1,16429
16651,0,2.5,135,1,27554
26339,3,2.2,156,1,16215
24951,5,2.0,105,1,15909
31235,11,2.3,179,2,11351
76442,12,1.7,189,1,15894
43553,1,1.6,126,1,25933
56245,3,1.8,182,1,20850
20805,1,1.7,145,0,24908
35484,11,3.5,201,0,16683
73945,8,2.6,241,1,21161
74344,5,1.3,100,3,9804
29519,4,3.4,184,1,26117
54894,10,1.7,208,1,22459
228477,9,2.0,106,3,7097
48420,8,2.6,124,2,17836
30175,5,1.0,123,3,12399
43406,3,1.8,144,0,20507
52288,7,1.6,133,0,14764
44098,7,2.1,141,0,17121
47956,3,2.3,187,2,18721
17846,3,1.9,64,3,15391
24988,8,1.9,106,0,15384
44155,12,2.7,180,1,16938
43665,2,2.2,174,0,19855
32980,3,2.0,102,2,17334
43307,5,2.1,175,2,17152
51159,6,3.3,209,0,21140
91362,3,2.1,147,0,9792
45731,13,1.6,104,1,7346
64820,5,1.0,189,0,14035
33552,6,1.0,227,3,18147
73164,12,1.7,110,1,8804
63768,3,1.9,151,1,20428
89865,4,1.6,199,2,15158
80774,2,2.2,155,0,15124
74021,4,1.6,71,0,14931
45757,1,1.4,169,1,21320
58189,7,2.4,105,1,12857
103203,5,3.0,92,1,17444
31056,3,1.2,72,0,14891
31574,4,2.2,203,0,20978
55659,7,1.0,112,0,11909
65558,2,1.0,165,0,18877
27532,5,1.6,176,0,20007
46521,6,2.8,157,2,15610
45899,1,1.5,163,3,22084
10397,6,1.4,167,4,9088
42036,1,2.0,156,3,24238
43909,4,2.0,115,2,16679
43817,2,1.5,111,0,14592
132076,10,3.4,145,1,7660
20930,2,1.8,144,1,21354
27522,1,2.1,169,0,18908
7875,4,1.7,199,3,22665
35008,3,2.3,165,0,18878
37162,1,2.9,113,0,24903
34303,6,3.2,60,4,11615
106443,1,1.5,115,0,10567
89539,2,2.8,89,1,16951
51766,3,2.4,117,2,18439
37819,7,2.7,160,1,19068
100542,9,1.9,153,2,11643
48347,8,1.9,233,1,17384
27645,4,2.7,171,4,22158
14744,1,2.7,235,0,32587
35993,5,3.1,182,0,19108
83137,10,2.1,198,3,4555
241247,9,1.9,133,0,8879
51181,5,1.0,101,2,8496
28688,2,1.0,129,2,16621
21386,3,1.7,149,1,19547
72140,14,1.2,121,1,6472
14253,1,2.6,104,2,27193
72059,2,1.1,168,1,21459
86889,7,1.6,104,2,10683
66529,3,1.7,80,0,17723
42034,2,2.8,99,2,24523
72799,11,1.6,139,0,5984
55251,5,2.3,105,1,11369
28433,3,2.1,139,3,16508
179026,2,2.6,177,2,12858
38323,15,2.6,175,1,17607
84375,4,2.0,120,0,10809
9017,10,1.0,91,0,8139
119794,7,1.8,124,0,7910
137054,3,2.0,179,1,11768
50055,3,2.2,190,0,22954
72485,10,1.5,165,0,13389
72472,10,2.8,204,0,16790
31258,1,2.0,227,2,22247
71896,6,1.4,128,0,12601
27832,4,1.7,216,1,23188
32012,2,3.3,138,0,29008
107889,5,2.5,195,1,14387
96980,1,2.7,181,2,21402
29897,3,1.3,61,0,15440
29333,2,1.5,106,0,20230
31197,3,1.5,95,4,14812
81866,4,2.1,69,0,17080
24343,2,1.9,189,1,21494
62925,11,1.7,243,1,11668
82684,6,1.7,138,0,12765
46084,13,1.4,188,0,12456
99413,4,1.9,216,1,17980
39615,3,2.8,159,0,18584
42205,12,1.0,148,0,8152
24733,3,2.2,138,2,17885
99909,4,3.0,174,2,19107
28665,6,1.9,189,0,15431
62620,2,1.6,170,0,23407
46633,6,2.6,169,0,14137
23459,6,1.3,147,2,12144
32004,9,2.0,78,1,13609
129057,7,1.3,190,2,14937
56452,9,1.0,92,2,10223
24187,4,1.9,177,2,19924
60701,2,1.1,184,3,17332
44254,15,2.0,98,0,9176
550087,1,2.8,122,2,15067
59849,1,3.3,245,1,26570
37555,6,2.1,146,2,12211
132457,11,2.7,95,2,9735
13511,5,2.3,186,1,19722
52366,8,1.7,115,0,13741
198015,1,1.0,63,2,2713
45191,3,3.1,173,2,24974
14569,1,1.3,108,1,22952
37155,7,3.0,164,4,14637
135694,1,2.4,113,1,13484
63783,2,1.3,181,5,14805
27249,6,2.2,158,1,16916
30343,8,3.5,60,3,14497
33130,4,3.1,167,2,19489
63122,6,1.6,136,1,16760
125083,6,1.5,213,3,13761
102405,3,2.1,167,2,13548
67454,2,1.9,184,1,17229
19299,6,2.8,118,1,20864
19349,6,2.5,114,2,18843
71202,7,1.0,148,2,10949
19113,5,2.3,133,0,13637
41860,2,1.9,210,3,17134
60651,6,2.0,143,1,15966
22107,4,2.2,94,3,15070
23933,3,2.8,112,1,20293
45895,3,2.7,193,1,28365
69741,2,1.5,142,4,21694
103059,7,2.0,140,0,11558
74977,1,1.7,197,0,20154
51614,2,1.0,108,1,17231
29075,3,1.9,60,0,11586
23164,11,3.3,111,0,9954
34282,8,1.0,160,1,14834
65313,1,2.0,138,0,18680
62046,10,2.0,79,2,6129
11271,10,2.2,195,3,9140
28283,2,1.3,157,2,16350
113909,0,1.0,167,1,15318
51815,4,1.0,168,2,15007
18180,8,2.9,91,0,20181
255014,11,1.3,163,1,1500
48037,2,1.7,190,2,17335
64153,12,3.5,201,3,12451
64839,1,1.5,182,0,25424
37899,3,2.2,173,0,16656
29457,3,2.7,71,1,20300
216462,8,2.7,149,0,11994
98937,9,1.1,106,2,9454
87147,7,1.5,207,1,14811
73379,1,2.2,200,3,22318
24286,7,3.4,107,0,16787
119882,6,1.5,147,1,14223
27168,1,1.7,161,0,20661
59772,1,2.3,190,3,20069
15559,8,2.4,74,3,17601
11747,4,2.5,60,2,22700
61255,2,1.4,151,2,17019
27823,3,1.6,60,1,18296
12180,5,2.2,157,3,16472
71569,4,2.9,176,2,19185
216221,1,1.8,205,2,9777
129662,13,2.0,121,2,4584
40940,8,1.3,157,3,10062
49325,3,3.3,179,1,21647
91253,3,2.1,97,1,9293
107526,5,2.8,191,0,13835
38542,2,2.0,162,1,19501
50207,5,2.1,122,2,12499
60501,2,1.0,156,1,17382
72237,4,1.0,143,1,18296
44660,2,2.9,185,5,22604
45068,2,2.1,133,1,17211
128782,12,2.1,160,0,9474
114309,4,1.1,122,0,12611
68472,5,1.4,107,4,13093
163305,1,2.7,157,1,11746
37402,3,3.2,109,1,18241
152677,5,1.6,186,0,10164
71665,5,2.5,176,2,19844
483941,1,2.1,115,0,10954
21274,5,1.9,159,1,16544
30256,5,3.3,115,2,22800
65719,9,1.7,77,1,12837
64735,3,2.9,123,1,25305
191970,1,2.3,147,1,7596
30703,2,2.0,173,4,17919
92359,2,3.0,156,1,16875
110605,6,2.2,190,3,13781
80278,0,1.9,105,1,19590
25016,3,3.0,133,0,14898
131325,10,2.9,223,2,11518
115905,4,2.8,63,1,15952
74586,7,1.0,129,1,11925
56559,1,2.3,101,1,20321
57427,1,2.1,141,2,23173
46392,10,2.0,130,2,8906
76768,4,2.4,177,1,19041
50100,4,2.2,161,3,14659
27065,2,2.5,91,2,24062
23528,4,1.8,123,2,15571
28957,2,3.0,149,0,23143
57267,9,2.5,183,0,25837
48104,23,2.4,259,0,12219
56996,5,2.3,181,0,15740
69603,3,2.8,104,2,21200
31598,0,2.7,145,0,22335
136757,1,1.9,158,1,9935
40643,11,2.7,126,0,12575
36192,2,2.1,171,1,19012
68711,3,3.3,60,2,19635
13554,6,2.8,174,0,20275
28187,10,1.6,128,1,10924
97416,3,3.6,145,2,7958
14527,3,1.0,215,1,21774
107183,4,2.4,93,2,13690
141180,3,1.5,162,0,12181
37849,3,3.3,185,3,22643
60130,5,2.2,157,1,14059
107297,5,1.4,77,5,3830
35356,16,1.8,210,1,15384
89989,5,1.5,140,1,10201
30644,8,1.8,126,0,17225
35090,2,1.8,136,1,21923
28014,6,1.5,132,0,10620
62308,2,2.2,96,1,17559
110257,5,2.3,157,3,8265
43093,6,1.3,123,1,8935
20133,4,1.0,180,1,20380
22973,18,2.2,173,0,12373
64616,10,2.4,223,1,13348
178239,9,2.5,140,1,7986
64576,7,2.4,113,1,14916
37390,12,3.1,83,2,7713
83811,1,2.7,248,0,26133
41454,10,3.9,179,1,13716
37616,2,4.2,118,0,25166
25061,3,1.0,226,2,17372
131388,6,1.0,211,1,12408
8287,9,2.0,89,1,16753
85690,2,2.4,116,1,14790
35432,3,1.9,144,1,19583
36781,4,2.5,101,3,21289
160270,4,1.8,145,2,7109
29735,7,1.5,182,0,17467
30453,35,1.6,88,4,7299
44744,5,1.9,163,0,16883
65492,2,2.6,202,1,24174
35979,2,1.7,168,2,18976
16289,3,1.8,146,1,20970
26742,2,2.4,119,1,18273
120202,5,1.9,187,0,10140
51655,5,2.8,97,2,19860
67222,3,1.4,160,1,22638
40823,14,1.2,151,2,5270
30895,2,2.2,200,1,22965
158625,4,2.3,123,1,13834
42970,6,1.4,127,2,8915
35941,7,2.9,94,0,12423
105587,9,3.3,169,4,16861
29565,5,1.6,130,2,13374
32328,8,3.0,111,1,17031
49373,3,1.0,115,1,16568
49030,7,2.8,174,1,19297
58790,7,1.4,100,2,17898
211963,11,2.7,104,1,3293
62030,1,1.3,190,1,22518
9277,2,2.0,142,2,23490
61599,7,1.4,192,3,16478
50338,0,1.9,133,2,23229
50534,6,3.3,149,0,18405
58230,8,1.9,157,1,15329
48046,3,3.5,212,5,16423
47248,3,1.7,208,3,19553
75292,2,3.0,201,0,25112
33541,3,1.0,121,0,18484
25250,3,1.8,105,5,19138
407031,2,1.6,184,2,7298
29699,2,3.1,211,2,26506
52580,3,2.1,202,3,19516
17206,3,1.0,150,0,23210
53184,13,1.1,182,1,9487
25507,3,1.3,183,1,21341
35963,5,2.7,156,2,20191
101879,3,2.6,158,3,14721
68214,3,1.8,154,0,15768
72976,1,1.6,114,2,22653
14188,1,2.5,119,2,27515
177340,2,1.2,118,2,3296
21283,5,2.3,78,1,14123
142913,8,2.3,156,1,13394
100215,1,1.8,148,0,17191
73433,3,2.3,184,0,19335
26943,1,2.1,206,2,23849
54508,3,2.3,209,4,15826
35254,8,1.1,213,1,16831
50027,3,2.4,115,2,17578
41154,4,2.7,85,0,19972
11766,10,2.2,191,3,12964
107500,5,2.4,212,1,12438
46315,2,1.9,220,3,19154
34913,4,2.6,171,1,25017
33115,2,2.0,60,0,17470
63001,5,1.2,166,2,7678
26222,6,2.6,174,1,21146
10110,1,1.0,206,0,23921
65185,4,2.2,214,1,20384
70500,4,1.7,190,5,14382
42627,6,1.7,123,2,13076
21948,7,2.1,103,1,12782
52169,5,1.5,174,3,17903
17585,3,2.4,114,0,16546
23883,7,2.0,216,1,15070
28984,2,1.6,73,3,13110
88499,2,2.9,175,1,21396
38031,0,2.1,164,1,25852
35828,4,2.4,140,1,20457
192583,2,3.0,108,1,6003
62738,5,3.0,60,1,15726
62149,1,2.4,126,1,19757
37843,3,1.8,126,2,18549
32290,5,1.0,200,0,13876
